OrderNumber,OrderQty,UnitPrice,OrderLineNumber,Sales,OrderDate,Status,QTR_ID,Month_ID,Year,ProductLine,CustomerName,City,State,Country,Region,Revenue
10291,26,83.79,3,2178.54,2004-09-08,Shipped,3,9,2004,Trucks and Buses,Scandinavian Gift Ideas,Boras,\N,Sweden,EMEA,2178.54
10111,26,86.68,3,2253.68,2003-03-25,Shipped,1,3,2003,Vintage Cars,Mini Wheels Co.,San Francisco,CA,USA,NA,2253.68
10251,26,100.00,3,2637.18,2004-05-18,Shipped,2,5,2004,Motorcycles,Tekni Collectables Inc.,Newark,NJ,USA,NA,2600.00
10140,26,100.00,3,2829.58,2003-07-24,Shipped,3,7,2003,Trucks and Buses,Technics Stores Inc.,Burlingame,CA,USA,NA,2600.00
10333,26,100.00,3,3003.00,2004-11-18,Shipped,4,11,2004,Classic Cars,Mini Wheels Co.,San Francisco,CA,USA,NA,2600.00
10412,26,100.00,3,3460.86,2005-05-03,Shipped,2,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,2600.00
10329,26,100.00,3,5868.20,2004-11-15,Shipped,4,11,2004,Motorcycles,Land of Toys Inc.,NYC,NY,USA,NA,2600.00
10145,27,60.95,3,1645.65,2003-08-25,Shipped,3,8,2003,Motorcycles,Toys4GrownUps.com,Pasadena,CA,USA,NA,1645.65
10213,27,100.00,3,2790.45,2004-01-22,Shipped,1,1,2004,Classic Cars,Double Decker Gift Stores,London,London,UK,EMEA,2700.00
10115,27,100.00,3,2843.91,2003-04-04,Shipped,2,4,2003,Trucks and Buses,Classic Legends Inc.,NYC,NY,USA,NA,2700.00
10358,27,100.00,3,3761.37,2004-12-10,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,2700.00
10181,27,100.00,3,3884.76,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Bergen,Bergen,Norway,EMEA,2700.00
10272,27,100.00,3,4283.01,2004-07-20,Shipped,3,7,2004,Classic Cars,Diecast Classics Inc.,Allentown,PA,USA,NA,2700.00
10398,28,57.55,3,1611.40,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,Reims,\N,France,EMEA,1611.40
10384,28,80.54,3,2255.12,2005-02-23,Shipped,1,2,2005,Ships,Corporate Gift Ideas Co.,San Francisco,CA,USA,NA,2255.12
10338,28,82.58,3,2312.24,2004-11-22,Shipped,4,11,2004,Ships,Royale Belge,Wallonia,Charleroi,Belgium,EMEA,2312.24
10211,28,92.57,3,2591.96,2004-01-15,Shipped,1,1,2004,Classic Cars,Auto Canal Petit,Paris,Paris,France,EMEA,2591.96
10143,28,96.00,3,2688.00,2003-08-10,Shipped,3,8,2003,Planes,Mini Creations Ltd.,New Bedford,MA,USA,NA,2688.00
10207,28,100.00,3,2980.60,2003-12-09,Shipped,4,12,2003,Classic Cars,Diecast Collectables,Boston,MA,USA,NA,2800.00
10372,28,100.00,3,3862.88,2005-01-26,Shipped,1,1,2005,Vintage Cars,Tokyo Collectables,Tokyo,Minato-ku,Japan,APAC,2800.00
10206,28,100.00,3,4056.36,2003-12-05,Shipped,4,12,2003,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,BC,Canada,NA,2800.00
10331,28,100.00,3,4102.56,2004-11-17,Shipped,4,11,2004,Motorcycles,Motor Mint Distributors Inc.,Philadelphia,PA,USA,NA,2800.00
10425,28,100.00,3,5318.04,2005-05-31,In Process,2,5,2005,Classic Cars,La Rochelle Gifts,Nantes,Nantes,France,EMEA,2800.00
10238,28,100.00,3,5774.72,2004-04-09,Shipped,2,4,2004,Classic Cars,Danish Wholesale Imports,Kobenhavn,\N,Denmark,EMEA,2800.00
10120,29,96.34,3,2793.86,2003-04-29,Shipped,2,4,2003,Motorcycles,Australian Collectors Co.,Melbourne,Victoria,Australia,APAC,2793.86
10166,29,100.00,3,3013.97,2003-10-21,Shipped,4,10,2003,Ships,FunGiftIdeas.com,New Bedford,MA,USA,NA,2900.00
10347,29,100.00,3,3586.43,2004-11-29,Shipped,4,11,2004,Trucks and Buses,Australian Collectors,Melbourne,Victoria,Australia,APAC,2900.00
10356,29,100.00,3,3630.22,2004-12-09,Shipped,4,12,2004,Vintage Cars,Lyon Souveniers,Paris,\N,France,EMEA,2900.00
10300,29,100.00,3,3984.60,2003-10-04,Shipped,4,10,2003,Classic Cars,Blauer See Auto,Frankfurt,Frankfurt,Germany,EMEA,2900.00
10239,29,100.00,3,4479.63,2004-04-12,Shipped,2,4,2004,Classic Cars,Oulu Toy Supplies,Oulu,Oulu,Finland,EMEA,2900.00
10149,30,58.22,3,1746.60,2003-09-12,Shipped,3,9,2003,Vintage Cars,Signal Collectibles Ltd.,Brisbane,CA,USA,NA,1746.60
10321,30,70.55,3,2116.50,2004-11-04,Shipped,4,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,MA,USA,NA,2116.50
10178,30,72.33,3,2169.90,2003-11-08,Shipped,4,11,2003,Planes,Alpha Cognac,Toulouse,\N,France,EMEA,2169.90
10386,30,95.48,3,2864.40,2005-03-01,Resolved,1,3,2005,Ships,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,2864.40
10350,30,100.00,3,3023.10,2004-12-02,Shipped,4,12,2004,Vintage Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3000.00
10344,30,100.00,3,3928.20,2004-11-25,Shipped,4,11,2004,Vintage Cars,Marseille Mini Autos,Marseille,Marseille,France,EMEA,3000.00
10220,30,100.00,3,4713.60,2004-02-12,Shipped,1,2,2004,Classic Cars,Clover Collections,Dublin,Dublin,Ireland,EMEA,3000.00
10100,30,100.00,3,5151.00,2003-01-06,Shipped,1,1,2003,Vintage Cars,Online Diecast Creations Co.,Nashua,NH,USA,NA,3000.00
10259,30,100.00,3,5697.90,2004-06-15,Shipped,2,6,2004,Classic Cars,Handji Gifts& Co,Singapore,\N,Singapore,APAC,3000.00
10423,31,53.72,3,1665.32,2005-05-30,In Process,2,5,2005,Vintage Cars,Petit Auto,Bruxelles,\N,Belgium,EMEA,1665.32
10281,31,55.19,3,1710.89,2004-08-19,Shipped,3,8,2004,Trucks and Buses,Diecast Classics Inc.,Allentown,PA,USA,NA,1710.89
10184,31,60.11,3,1863.41,2003-11-14,Shipped,4,11,2003,Classic Cars,Iberia Gift Imports,Sevilla,\N,Spain,EMEA,1863.41
10105,31,65.77,3,2038.87,2003-02-11,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Kobenhavn,\N,Denmark,EMEA,2038.87
10292,31,67.73,3,2099.63,2004-09-08,Shipped,3,9,2004,Trains,Land of Toys Inc.,NYC,NY,USA,NA,2099.63
10315,31,86.15,3,2670.65,2004-10-29,Shipped,4,10,2004,Ships,La Rochelle Gifts,Nantes,Nantes,France,EMEA,2670.65
10103,31,100.00,3,3224.31,2003-01-29,Shipped,1,1,2003,Trucks and Buses,Baane Mini Imports,Stavern,\N,Norway,EMEA,3100.00
10253,31,100.00,3,4029.38,2004-06-01,Cancelled,2,6,2004,Classic Cars,UK Collectables,Liverpool,Liverpool,UK,EMEA,3100.00
10320,31,100.00,3,6876.11,2004-11-03,Shipped,4,11,2004,Classic Cars,Volvo Model Replicas,Lule,Lule,Sweden,EMEA,3100.00
10249,32,57.61,3,1843.52,2004-05-08,Shipped,2,5,2004,Planes,Cambridge Collectables Co.,Cambridge,MA,USA,NA,1843.52
10167,32,63.12,3,2019.84,2003-10-23,Cancelled,4,10,2003,Vintage Cars,Scandinavian Gift Ideas,Boras,\N,Sweden,EMEA,2019.84
10192,32,72.77,3,2328.64,2003-11-20,Shipped,4,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,NH,USA,NA,2328.64
10172,32,75.69,3,2422.08,2003-11-05,Shipped,4,11,2003,Classic Cars,Gift Depot Inc.,Bridgewater,CT,USA,NA,2422.08
10128,32,97.00,3,3104.00,2003-06-06,Shipped,2,6,2003,Ships,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3104.00
10379,32,100.00,3,3970.56,2005-02-10,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3200.00
10288,33,40.62,3,1340.46,2004-09-01,Shipped,3,9,2004,Vintage Cars,Handji Gifts& Co,Singapore,\N,Singapore,APAC,1340.46
10378,33,53.27,3,1757.91,2005-02-10,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,1757.91
,33,82.59,3,2725.47,2004-12-17,Shipped,4,12,2004,Vintage Cars,Souveniers And Things Co.,Sydney,Chatswood,Australia,APAC,2725.47
10363,33,85.39,3,2817.87,2005-01-06,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Uusimaa,Espoo,Finland,EMEA,2817.87
10221,33,100.00,3,4417.38,2004-02-18,Shipped,1,2,2004,Vintage Cars,Petit Auto,Bruxelles,\N,Belgium,EMEA,3300.00
10396,33,100.00,3,6109.29,2005-03-23,Shipped,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,3300.00
10324,33,100.00,3,6267.69,2004-11-05,Shipped,4,11,2004,Vintage Cars,Vitachrome Inc.,NYC,NY,USA,NA,3300.00
10316,34,47.57,3,1617.38,2004-11-01,Shipped,4,11,2004,Vintage Cars,giftsbymail.co.uk,Cowes,Isle of Wight,UK,EMEA,1617.38
10308,34,52.09,3,1771.06,2004-10-15,Shipped,4,10,2004,Motorcycles,Mini Classics,White Plains,NY,USA,NA,1771.06
10351,34,59.37,3,2018.58,2004-12-03,Shipped,4,12,2004,Planes,Stylish Desk Decors,London,London,UK,EMEA,2018.58
10271,34,98.39,3,3345.26,2004-07-20,Shipped,3,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,3345.26
10380,34,100.00,3,3441.82,2005-02-16,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3400.00
10366,34,100.00,3,4207.84,2005-01-10,Shipped,1,1,2005,Classic Cars,Royale Belge,Wallonia,Charleroi,Belgium,EMEA,3400.00
10371,34,100.00,3,4301.34,2005-01-23,Shipped,1,1,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,3400.00
10148,34,100.00,3,4392.12,2003-09-11,Shipped,3,9,2003,Classic Cars,Anna's Decorations,Sydney,North Sydney,Australia,APAC,3400.00
10328,35,76.43,3,2675.05,2004-11-12,Shipped,4,11,2004,Planes,Rovelli Gifts,Bergamo,\N,Italy,EMEA,2675.05
10353,35,89.90,3,3146.50,2004-12-04,Shipped,4,12,2004,Planes,Gift Ideas Corp.,Glendale,CT,USA,NA,3146.50
10134,35,93.54,3,3273.90,2003-07-01,Shipped,3,7,2003,Motorcycles,Lyon Souveniers,Paris,\N,France,EMEA,3273.90
10196,35,100.00,3,3564.75,2003-11-26,Shipped,4,11,2003,Trains,Super Scale Inc.,New Haven,CT,USA,NA,3500.00
10297,35,100.00,3,3986.50,2004-09-16,Shipped,3,9,2004,Planes,Clover Collections,Dublin,Dublin,Ireland,EMEA,3500.00
10160,35,100.00,3,4767.70,2003-10-11,Shipped,4,10,2003,Classic Cars,Men 'R' US Retailers,Los Angeles,Los Angeles,USA,NA,3500.00
10215,35,100.00,3,6075.30,2004-01-29,Shipped,1,1,2004,Classic Cars,West Coast Collectables Co.,Burbank,CA,USA,NA,3500.00
10349,36,37.13,3,1336.68,2004-12-01,Shipped,4,12,2004,Classic Cars,Muscle Machine Inc,NYC,NY,USA,NA,1336.68
10226,36,43.27,3,1557.72,2004-02-26,Shipped,1,2,2004,Classic Cars,Collectable Mini Designs Co.,San Diego,CA,USA,NA,1557.72
10394,36,62.77,3,2259.72,2005-03-15,Shipped,1,3,2005,Trucks and Buses,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,2259.72
10169,36,63.84,3,2298.24,2003-11-04,Shipped,4,11,2003,Classic Cars,Anna's Decorations,Sydney,North Sydney,Australia,APAC,2298.24
10233,36,70.67,3,2544.12,2004-03-29,Shipped,1,3,2004,Ships,Tekni Collectables Inc.,Newark,NJ,USA,NA,2544.12
10236,36,87.60,3,3153.60,2004-04-03,Shipped,2,4,2004,Motorcycles,Motor Mint Distributors Inc.,Philadelphia,PA,USA,NA,3153.60
10108,36,100.00,3,3731.04,2003-03-03,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,\N,Philippines,APAC,3600.00
10282,36,100.00,3,4174.92,2004-08-20,Shipped,3,8,2004,Trains,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,3600.00
10337,36,100.00,3,5679.36,2004-11-21,Shipped,4,11,2004,Classic Cars,Classic Legends Inc.,NYC,NY,USA,NA,3600.00
10359,36,100.00,3,6358.68,2004-12-15,Shipped,4,12,2004,Trucks and Buses,Reims Collectables,Reims,\N,France,EMEA,3600.00
10381,36,100.00,3,8254.80,2005-02-17,Shipped,1,2,2005,Classic Cars,Corporate Gift Ideas Co.,San Francisco,CA,USA,NA,3600.00
10392,37,59.96,3,2218.52,2005-03-10,Shipped,1,3,2005,Vintage Cars,Mini Auto Werke,Graz,\N,Austria,EMEA,2218.52
10327,37,86.61,3,3204.57,2004-11-10,Resolved,4,11,2004,Ships,Danish Wholesale Imports,Kobenhavn,\N,Denmark,EMEA,3204.57
10194,37,97.27,3,3598.99,2003-11-25,Shipped,4,11,2003,Trucks and Buses,Saveley & Henriot,Lyon,\N,France,EMEA,3598.99
10137,37,100.00,3,4346.76,2003-07-10,Shipped,3,7,2003,Classic Cars,Reims Collectables,Reims,\N,France,EMEA,3700.00
10330,37,100.00,3,4405.22,2004-11-16,Shipped,4,11,2004,Classic Cars,Cruz & Sons Co.,Makati City,\N,Philippines,APAC,3700.00
10367,37,100.00,3,4703.81,2005-01-12,Resolved,1,1,2005,Vintage Cars,Toys4GrownUps.com,Pasadena,CA,USA,NA,3700.00
10318,37,100.00,3,7667.14,2004-11-02,Shipped,4,11,2004,Motorcycles,Diecast Classics Inc.,Allentown,PA,USA,NA,3700.00
10400,38,57.20,3,2173.60,2005-04-01,Shipped,2,4,2005,Vintage Cars,The Sharp Gifts Warehouse,San Jose,CA,USA,NA,2173.60
10285,38,59.56,3,2263.28,2004-08-27,Shipped,3,8,2004,Motorcycles,Marta's Replicas Co.,Cambridge,MA,USA,NA,2263.28
10208,38,74.67,3,2837.46,2004-01-02,Shipped,1,1,2004,Ships,Saveley & Henriot,Lyon,\N,France,EMEA,2837.46
10199,38,82.40,3,3131.20,2003-12-01,Shipped,4,12,2003,Planes,West Coast Collectables Co.,Burbank,CA,USA,NA,3131.20
10267,38,87.24,3,3315.12,2004-07-07,Shipped,3,7,2004,Classic Cars,Muscle Machine Inc,NYC,NY,USA,NA,3315.12
10252,38,87.31,3,3317.78,2004-05-26,Shipped,2,5,2004,Classic Cars,Auto Canal Petit,Paris,Paris,France,EMEA,3317.78
10109,38,100.00,3,4432.70,2003-03-10,Shipped,1,3,2003,Classic Cars,Motor Mint Distributors Inc.,Philadelphia,PA,USA,NA,3800.00
10341,38,100.00,3,4682.36,2004-11-24,Shipped,4,11,2004,Motorcycles,Salzburg Collectables,Salzburg,\N,Austria,EMEA,3800.00
10104,38,100.00,3,5348.50,2003-01-31,Shipped,1,1,2003,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3800.00
10270,38,100.00,3,5383.08,2004-07-19,Shipped,3,7,2004,Trucks and Buses,Souveniers And Things Co.,Sydney,Chatswood,Australia,APAC,3800.00
10336,38,100.00,3,6372.60,2004-11-20,Shipped,4,11,2004,Trucks and Buses,La Corne D'abondance,Paris,\N,France,EMEA,3800.00
10325,38,100.00,3,8844.12,2004-11-05,Shipped,4,11,2004,Trucks and Buses,Baane Mini Imports,Stavern,\N,Norway,EMEA,3800.00
10340,39,59.16,3,2307.24,2004-11-24,Shipped,4,11,2004,Vintage Cars,Enaco Distributors,Barcelona,Barcelona,Spain,EMEA,2307.24
10339,39,76.67,3,2990.13,2004-11-23,Shipped,4,11,2004,Motorcycles,Tokyo Collectables,Tokyo,Minato-ku,Japan,APAC,2990.13
10373,39,100.00,3,4046.25,2005-01-31,Shipped,1,1,2005,Classic Cars,Oulu Toy Supplies,Oulu,Oulu,Finland,EMEA,3900.00
10114,39,100.00,3,4164.42,2003-04-01,Shipped,2,4,2003,Trucks and Buses,La Corne D'abondance,Paris,\N,France,EMEA,3900.00
10278,39,100.00,3,4324.32,2004-08-06,Shipped,3,8,2004,Classic Cars,Signal Gift Stores,Las Vegas,NV,USA,NA,3900.00
10201,39,100.00,3,4351.23,2003-12-01,Shipped,4,12,2003,Motorcycles,Mini Wheels Co.,San Francisco,CA,USA,NA,3900.00
10171,39,100.00,3,5481.45,2003-11-05,Shipped,4,11,2003,Classic Cars,Quebec Home Shopping Network,Montreal,Quebec,Canada,NA,3900.00
10304,39,100.00,3,6396.00,2004-10-11,Shipped,4,10,2004,Trucks and Buses,Auto Assoc. & Cie.,Versailles,Versailles,France,EMEA,3900.00
10377,39,100.00,3,7264.53,2005-02-09,Shipped,1,2,2005,Classic Cars,Toys of Finland,Helsinki,Helsinki,Finland,EMEA,3900.00
10210,40,49.67,3,1986.80,2004-01-12,Shipped,1,1,2004,Motorcycles,Osaka Souveniers Co.,Osaka,\N,Japan,APAC,1986.80
10335,40,60.60,3,2424.00,2004-11-19,Shipped,4,11,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,2424.00
10369,40,86.92,3,3476.80,2005-01-20,Shipped,1,1,2005,Vintage Cars,Collectables For Less Inc.,Brickhaven,MA,USA,NA,3476.80
10163,40,100.00,3,4900.80,2003-10-20,Shipped,4,10,2003,Vintage Cars,Classic Legends Inc.,NYC,NY,USA,NA,4000.00
10383,40,100.00,3,6089.60,2005-02-22,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,4000.00
10205,40,100.00,3,7492.40,2003-12-03,Shipped,4,12,2003,Vintage Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,4000.00
10355,41,70.65,3,2896.65,2004-12-07,Shipped,4,12,2004,Motorcycles,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,2896.65
10212,41,82.31,3,3374.71,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3374.71
10326,41,85.85,3,3519.85,2004-11-09,Shipped,4,11,2004,Vintage Cars,Volvo Model Replicas,Lule,Lule,Sweden,EMEA,3519.85
10170,41,100.00,3,4391.10,2003-11-04,Shipped,4,11,2003,Classic Cars,Mini Auto Werke,Graz,\N,Austria,EMEA,4100.00
10117,41,100.00,3,5189.78,2003-04-16,Shipped,2,4,2003,Ships,Dragon Souveniers,Singapore,\N,Singapore,APAC,4100.00
10240,41,100.00,3,5628.89,2004-04-13,Shipped,2,4,2004,Classic Cars,Osaka Souveniers Co.,Osaka,\N,Japan,APAC,4100.00
10416,41,100.00,3,5642.83,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Reggio Emilia,\N,Italy,EMEA,4100.00
10258,41,100.00,3,6668.24,2004-06-15,Shipped,2,6,2004,Trucks and Buses,Tokyo Collectables,Tokyo,Minato-ku,Japan,APAC,4100.00
10136,41,100.00,3,8331.61,2003-07-04,Shipped,3,7,2003,Classic Cars,Alpha Cognac,Toulouse,\N,France,EMEA,4100.00
10346,42,36.11,3,1516.62,2004-11-29,Shipped,4,11,2004,Vintage Cars,Signal Gift Stores,Las Vegas,NV,USA,NA,1516.62
10225,42,36.63,3,1538.46,2004-02-22,Shipped,1,2,2004,Classic Cars,Vida Sport,Gensve,Gensve,Switzerland,EMEA,1538.46
10415,42,57.61,3,2419.62,2005-05-09,Disputed,2,5,2005,Planes,Australian Collectables,Melbourne,Glen Waverly,Australia,APAC,2419.62
10401,42,76.03,3,3193.26,2005-04-03,On Hold,2,4,2005,Planes,Tekni Collectables Inc.,Newark,NJ,USA,NA,3193.26
10190,42,76.19,3,3199.98,2003-11-19,Shipped,4,11,2003,Motorcycles,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3199.98
10241,42,90.19,3,3787.98,2004-04-13,Shipped,2,4,2004,Vintage Cars,Mini Caravy,Strasbourg,Strasbourg,France,EMEA,3787.98
10263,42,100.00,3,4307.52,2004-06-28,Shipped,2,6,2004,Motorcycles,Gift Depot Inc.,Bridgewater,CT,USA,NA,4200.00
10124,42,100.00,3,4431.84,2003-05-21,Shipped,2,5,2003,Vintage Cars,Signal Gift Stores,Las Vegas,NV,USA,NA,4200.00
10305,42,100.00,3,4618.32,2004-10-13,Shipped,4,10,2004,Trucks and Buses,Marta's Replicas Co.,Cambridge,MA,USA,NA,4200.00
10391,42,100.00,3,4998.00,2005-03-09,Shipped,1,3,2005,Vintage Cars,Anna's Decorations,Sydney,North Sydney,Australia,APAC,4200.00
10348,42,100.00,3,6386.94,2004-11-01,Shipped,4,11,2004,Trucks and Buses,Corrida Auto Replicas,Madrid,\N,Spain,EMEA,4200.00
10230,42,100.00,3,7238.28,2004-03-15,Shipped,1,3,2004,Classic Cars,Blauer See Auto,Frankfurt,Frankfurt,Germany,EMEA,4200.00
10198,43,66.19,3,2846.17,2003-11-27,Shipped,4,11,2003,Planes,Cruz & Sons Co.,Makati City,\N,Philippines,APAC,2846.17
10311,43,100.00,3,4595.41,2004-10-16,Shipped,4,10,2004,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,4300.00
10419,43,100.00,3,5589.14,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Salzburg,\N,Austria,EMEA,4300.00
10119,43,100.00,3,6916.12,2003-04-28,Shipped,2,4,2003,Planes,Salzburg Collectables,Salzburg,\N,Austria,EMEA,4300.00
10289,43,100.00,3,8272.34,2004-09-03,Shipped,3,9,2004,Vintage Cars,Herkku Gifts,Bergen,Bergen,Norway,EMEA,4300.00
10195,44,66.47,3,2924.68,2003-11-25,Shipped,4,11,2003,Classic Cars,Mini Classics,White Plains,NY,USA,NA,2924.68
10155,44,85.87,3,3778.28,2003-10-06,Shipped,4,10,2003,Planes,Toys of Finland,Helsinki,Helsinki,Finland,EMEA,3778.28
10141,44,100.00,3,5500.44,2003-08-01,Shipped,3,8,2003,Trucks and Buses,Suominen Souveniers,Uusimaa,Espoo,Finland,EMEA,4400.00
10250,44,100.00,3,6055.72,2004-05-11,Shipped,2,5,2004,Planes,The Sharp Gifts Warehouse,San Jose,CA,USA,NA,4400.00
10165,44,100.00,3,8594.52,2003-10-22,Shipped,4,10,2003,Classic Cars,Dragon Souveniers,Singapore,\N,Singapore,APAC,4400.00
10101,45,31.20,3,1404.00,2003-01-09,Shipped,1,1,2003,Vintage Cars,Blauer See Auto,Frankfurt,Frankfurt,Germany,EMEA,1404.00
10129,45,85.29,3,3838.05,2003-06-12,Shipped,2,6,2003,Ships,Stylish Desk Decors,London,London,UK,EMEA,3838.05
10164,45,100.00,3,5012.55,2003-10-21,Resolved,4,10,2003,Trucks and Buses,Mini Auto Werke,Graz,\N,Austria,EMEA,4500.00
10319,45,100.00,3,7901.10,2004-11-03,Shipped,4,11,2004,Classic Cars,Microscale Inc.,NYC,NY,USA,NA,4500.00
10188,45,100.00,3,8714.70,2003-11-18,Shipped,4,11,2003,Motorcycles,Herkku Gifts,Bergen,Bergen,Norway,EMEA,4500.00
10395,45,100.00,3,8977.05,2005-03-17,Shipped,1,3,2005,Trains,Lyon Souveniers,Paris,\N,France,EMEA,4500.00
10368,46,37.34,3,1717.64,2005-01-19,Shipped,1,1,2005,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,1717.64
10295,46,84.97,3,3908.62,2004-09-10,Shipped,3,9,2004,Vintage Cars,Gifts4AllAges.com,Boston,MA,USA,NA,3908.62
10374,46,94.10,3,4328.60,2005-02-02,Shipped,1,2,2005,Planes,Australian Gift Network,Brisbane,South Brisbane,Australia,APAC,4328.60
10280,46,100.00,3,5126.24,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Torino,\N,Italy,EMEA,4600.00
10123,46,100.00,3,5161.20,2003-05-20,Shipped,2,5,2003,Classic Cars,Atelier graphique,Nantes,Nantes,France,EMEA,4600.00
10411,46,100.00,3,5235.72,2005-05-01,Shipped,2,5,2005,Trucks and Buses,Quebec Home Shopping Network,Montreal,Quebec,Canada,NA,4600.00
10283,46,100.00,3,5795.54,2004-08-20,Shipped,3,8,2004,Vintage Cars,Royal Canadian Collectables,Tsawassen,Tsawassen,Canada,NA,4600.00
10127,46,100.00,3,7366.44,2003-06-03,Shipped,2,6,2003,Classic Cars,Muscle Machine Inc,NYC,NY,USA,NA,4600.00
10203,47,100.00,3,6996.42,2003-12-02,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,4700.00
10413,47,100.00,3,8236.75,2005-05-05,Shipped,2,5,2005,Classic Cars,Gift Depot Inc.,Bridgewater,CT,USA,NA,4700.00
10176,47,100.00,3,8378.69,2003-11-06,Shipped,4,11,2003,Classic Cars,L'ordine Souveniers,Reggio Emilia,\N,Italy,EMEA,4700.00
10209,48,44.69,3,2145.12,2004-01-09,Shipped,1,1,2004,Planes,Men 'R' US Retailers,Los Angeles,Los Angeles,USA,NA,2145.12
10264,48,54.71,3,2626.08,2004-06-30,Shipped,2,6,2004,Motorcycles,Gifts4AllAges.com,Boston,MA,USA,NA,2626.08
10222,48,56.64,3,2718.72,2004-02-19,Shipped,1,2,2004,Planes,Collectable Mini Designs Co.,San Diego,CA,USA,NA,2718.72
10135,48,79.31,3,3806.88,2003-07-02,Shipped,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,3806.88
10273,48,83.02,3,3984.96,2004-07-21,Shipped,3,7,2004,Vintage Cars,Petit Auto,Bruxelles,\N,Belgium,EMEA,3984.96
10397,48,100.00,3,5192.64,2005-03-28,Shipped,1,3,2005,Ships,Alpha Cognac,Toulouse,\N,France,EMEA,4800.00
10162,48,100.00,3,7209.12,2003-10-18,Shipped,4,10,2003,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,CA,USA,NA,4800.00
10310,48,100.00,3,8940.96,2004-10-16,Shipped,4,10,2004,Classic Cars,Toms Spezialitten,Koln,Koln,Germany,EMEA,4800.00
10312,48,100.00,3,11623.70,2004-10-21,Shipped,4,10,2004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,4800.00
10262,49,37.97,3,1860.53,2004-06-24,Cancelled,2,6,2004,Vintage Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,1860.53
10257,49,53.72,3,2632.28,2004-06-14,Shipped,2,6,2004,Vintage Cars,The Sharp Gifts Warehouse,San Jose,CA,USA,NA,2632.28
10133,49,69.27,3,3394.23,2003-06-27,Shipped,2,6,2003,Planes,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3394.23
10389,49,79.22,3,3881.78,2005-03-03,Shipped,1,3,2005,Classic Cars,Scandinavian Gift Ideas,Boras,\N,Sweden,EMEA,3881.78
10279,49,79.97,3,3918.53,2004-08-09,Shipped,3,8,2004,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3918.53
10293,49,100.00,3,4946.06,2004-09-09,Shipped,3,9,2004,Vintage Cars,Amica Models & Co.,Torino,\N,Italy,EMEA,4900.00
10390,49,100.00,3,6862.94,2005-03-04,Shipped,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,4900.00
